storeID,feature_name_1,Median_age_3km_radius,Age_Group1,Age_Group2,Age_Group3,Age_Group4,Age_Group5,Age_Group6,Age_Group7,Age_Group8,Age_Group9,Age_Group10,Age_Group11,Age_Group12,Age_Group13,percentage_visits_age_group_1,percentage_visits_age_group_2,percentage_visits_age_group_3,percentage_visits_age_group_4,percentage_visits_age_group_5,percentage_visits_age_group_6,Building_area,Store_area,Birthplace,Birthplace_country_1,Birthplace_country_2,Birthplace_country_3,Birthplace_country_4,Birthplace_country_5,Birthplace_country_6,Birthplace_country_7,Birthplace_country_8,Birthplace_country_9,Birthplace_country_10,Birthplace_country_11,Birthplace_country_12,Birthplace_country_13,Birthplace_country_14,Birthplace_country_15,Birthplace_country_16,Birthplace_country_17,Birthplace_country_18,Birthplace_country_19,Birthplace_country_20,Birthplace_country_21,Birthplace_country_22,Children_age_group_1,Children_age_group_2,Children_age_group_3,Children_age_group_4,Children_age_group_5,Eductation_Level_1,Eductation_Level_2,Eductation_Level_3,Family_size,Income_median_3km,Income_median_5km,Income_level_1,Income_level_2,Income_level_3,Income_level_4,Income_level_5,Language_1,Language_2,Language_3,Language_4,Language_5,Language_6,Language_7,Marital_status_1,Marital_status_2,Marital_status_3,item 19 Net Sales,item 20 Net Sales,item 22 Net Sales,item 31 Net Sales,item 36 Net Sales,item 55 Net Sales,item 420 Net Sales,item 508 Net Sales,item 518 Net Sales,item 535 Net Sales,item 541 Net Sales,item 581 Net Sales,item 582 Net Sales,item 583 Net Sales,item 584 Net Sales,item 710 Net Sales,item 715 Net Sales,item 716 Net Sales,item 718 Net Sales,item 719 Net Sales,item 721 Net Sales,item 722 Net Sales,item 725 Net Sales,item 728 Net Sales,item 729 Net Sales,item 735 Net Sales,item 736 Net Sales,item 748 Net Sales,item 785 Net Sales,item 1022 Net Sales,item 1023 Net Sales,item 1100 Net Sales,item 1570 Net Sales,item 1696 Net Sales,item 1697 Net Sales,item 1726 Net Sales,Net Sales,Gross Sales,Unit Sales,Transaction Count,category 1 Net Sales,category 9 Net Sales,category 12 Net Sales,category 3 Net Sales,category 11 Net Sales,category 5 Net Sales,category 4 Net Sales,category 10 Net Sales,Target Sales trend,Net Sales trend
562,894.05,33.4425,14.784,18.7005,0.0,13.671,14.720999999999998,15.099000000000002,15.75,15.245999999999999,1.3125,0.1575,14.931,11.3295,0.0315,15.183000000000002,12.841500000000002,14.3325,12.747000000000002,10.269,5.3865,495.0,3639.0,80.47200000000002,2.5515000000000003,2.457,0.021,0.231,0.105,7.7385,0.021,0.126,0.105,0.0,0.0105,0.0105,0.966,0.6194999999999999,0.042,0.28350000000000003,0.273,0.1575,0.042,0.1155,2.772,1.3019999999999998,12.9045,12.6945,26.628,26.985,12.789000000000001,1.0605,8.379000000000001,4.5255,20.4435,1230.033,1637.1285000000007,10.3215,5.9115,6.3420000000000005,6.363,9.807,485.415,1380.4455,220.78350000000003,4.2,21.5775,33.285000000000004,0.126,492.8385,4.515,9.0825,847.8297777777781,2411.2382222222227,800.3708888888889,995.1064444444445,1290.1282222222226,854.96,1178.2375555555557,735.2760033167496,741.0073067993367,599.9906666666666,1302.934222222222,1701.1262222222224,4552.901538461539,1877.53,3081.0191111111108,2037.05,620.0282222222222,752.5044444444444,999.5113333333334,1999.2397777777776,1064.5651111111113,1397.8513333333328,2112.9922222222217,578.3511111111112,645.6208888888889,927.1986666666667,1004.1882222222223,771.5100000000001,2286.153863636363,639.2981657774932,1246.8663636363633,734.6199999999999,679.6166666666667,620.7183823529413,1257.75,674.5930077547558,56859.73755555554,90228.56533333332,17839.85,14113.54,9230.730000000001,2147.7482222222225,3184.23303030303,20726.833094017096,12003.508359760393,0.0,1512.7542222222219,0.0,0.0944667494015301,-0.055994552691327026
563,773.54,32.4765,11.5185,7.1190000000000015,0.0105,32.0775,16.9155,23.1945,14.217,11.844000000000001,1.995,0.39899999999999997,10.059,7.917000000000002,0.231,9.345,23.4045,20.1915,11.172,8.357999999999999,4.977,0.0,245.0,50.106,4.3995000000000015,5.932500000000001,0.0945,0.168,0.37799999999999995,12.0855,0.1365,0.07350000000000001,0.063,0.168,1.6065,1.218,3.2865,2.5305000000000004,0.4095,0.987,0.8400000000000001,1.995,0.042,1.554,2.772,0.546,11.067,9.4605,18.5115,12.174015,8.505,0.7979999999999999,7.455,5.565,28.0455,8380.806,16792.146,8.589,6.2475000000000005,7.202999999999999,6.363,8.893500000000003,31.94100000000001,60.52200000000001,3.381,152.418,179.4345,2994.684,1.386,3031.7805,5.166,6.1215,1550.713777777777,2350.473333333333,1686.1382222222226,710.220062835249,2136.7173333333335,1039.37,2556.5302222222217,1548.11,1448.6691111111115,1360.9537777777778,4960.590444444445,1113.568267654321,1093.9660000000001,1305.3964351851853,936.7853333333336,1793.9,1094.896666666667,916.4513333333333,2869.072666666667,3166.5020000000004,1755.648888888889,1685.002444444444,2382.5980000000004,1082.344444444444,977.6646666666669,2169.8771111111114,1524.7902222222224,1659.4817777777769,3603.2477272727265,1458.0075,3173.4788636363637,1137.2908088235292,1662.6766666666663,1383.16,2451.26,1291.858,78588.0211111111,140626.0842222222,29423.38,26865.766666666666,9806.930222222221,0.0,10128.58303030303,29617.15644444445,16534.45476767677,1291.858,0.0,0.0,-0.066610051733896,-0.028345304524048043
564,1049.72,40.9185,12.81,10.835999999999999,0.0,14.584500000000002,18.3015,12.789000000000001,14.027999999999999,13.797,3.2340000000000004,0.3045,13.4085,15.6135,0.14700000000000002,13.565999999999999,15.7185,15.0885,12.9045,9.702,6.0585,283.0,283.0,67.72500000000001,4.8615,2.688,0.063,0.126,0.042,7.7175,0.672,0.3045,0.28350000000000003,0.8295000000000001,1.4489999999999998,0.084,4.074,4.0635,0.3045,4.300274999999999,3.4965,0.0,1.1550000000000002,0.3045,1.218,1.638,11.97,10.248,27.090000000000003,29.756999999999998,10.2375,1.2705,7.990500000000001,7.1925,22.228500000000004,196.602,2408.5950000000007,9.240000000000002,6.09,6.373500000000001,7.35,8.4105,19.467,54.6,3.1500000000000004,24.5805,0.0,0.0,0.462,100.212,4.683,9.7545,3295.084202222215,8659.375302222204,5002.474022222219,2649.9434399999936,3953.2432466666605,2370.245499999996,2877.2113333333336,1473.6186666666665,1372.3857777777775,704.1169629339371,4129.782666666667,1430.0486666666668,1515.104085343879,1305.3964351851853,2947.734666666667,1361.47,1645.6948999999995,636.7348743961353,3691.2933333333344,3392.6182222222224,2729.020888888889,1892.9602222222225,2139.8242222222216,629.6018247619047,672.876226287263,2668.8115555555555,1737.084888888889,878.7448231884058,2608.722727272727,1581.6186363636368,3113.529772727273,2116.5517777777777,945.735597359736,620.7183823529413,2563.09,674.5930077547558,113930.54109555551,200986.30982444435,41657.742,35998.74693333333,34454.90170444442,2116.5517777777777,7258.23840909091,27178.30555555556,11047.710060606061,0.0,0.0,0.0,-0.234821738293449,-0.21964827951890487
569,913.84,35.64750000000001,13.398,13.839,0.0105,16.905,14.9415,17.1465,14.9415,12.873,3.213,0.5775000000000001,12.726,10.9515,0.5145,13.1145,15.812999999999999,15.4875,13.1355,10.0905,6.0585,108.0,0.0,40.48936500000001,3.9270000000000014,7.013999999999999,0.7875000000000001,0.0945,0.0315,9.145500000000002,0.4095,0.5670000000000001,0.5355000000000001,0.35700000000000004,1.0605,0.1575,4.5255,6.7200000000000015,0.052500000000000005,1.1655000000000002,0.8190000000000001,0.021,0.084,1.1445,1.785,1.4070000000000005,14.2905,15.245999999999999,28.38150000000001,25.872000000000003,15.7185,6.244769999999993,10.3635,5.166,21.8295,4758.8415,11486.0235,8.4,6.069000000000001,4.6095,3.7485,8.904000000000002,3.1500000000000004,18.9,3.1500000000000004,278.9325,39.7425,13.965000000000002,1.1655000000000002,2692.441500000001,5.3445,8.2635,449.6066666666666,582.1753333333331,335.20888888888874,710.220062835249,521.388,924.7439766081872,793.7655555555557,603.6804444444444,910.2206666666665,749.9344444444444,874.3893333333333,1434.9513333333327,1051.822564102564,985.15,2346.532666666668,1035.68,347.34066666666666,636.7348743961353,1226.0317777777777,1361.9448888888887,557.0715555555554,464.1153333333334,707.2806666666669,629.6018247619047,672.876226287263,1294.733777777778,786.3833333333332,331.2724444444445,968.4577272727273,570.7750000000002,1386.0406818181818,1137.2908088235292,1217.6633333333332,498.88,1383.62,327.075,31786.45,48548.73955555555,12378.076666666671,10499.673333333332,1888.3788888888885,0.0,5920.368126262626,12728.776786324786,6541.482171717173,327.075,1031.6572727272728,0.0,-0.0822178561448419,-0.11542691763454027
589,949.46,31.689,16.942275000000002,19.767509999999994,0.0,18.3225,19.503855,20.695500000000006,15.7185,15.5085,0.5972400000000001,0.042,15.5085,11.3715,0.026145,12.39,18.312,20.695500000000006,11.402999999999999,7.578270000000002,3.4161750000000004,309.0,2024.0,80.40899999999998,0.18301500000000004,0.1365,0.0,0.0,0.0,13.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.609,0.6509999999999999,0.1575,0.0,0.0,0.0,0.0,0.0,5.0715,0.903,14.2905,14.3325,25.683000000000003,25.6725,14.343,0.28350000000000003,9.2925,3.213,11.7285,141.792,203.61999000000003,6.3210000000000015,6.3525,6.3420000000000005,6.3420000000000005,6.3210000000000015,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.0,43.0605,2.850645,7.5705,949.0102222222221,2839.655111111111,1009.8882222222225,837.8451111111112,1132.7408888888885,1225.74,1137.8451111111112,735.2760033167496,741.0073067993367,704.1169629339371,1376.3977777777775,678.3088888888888,2226.370256410256,839.59,1488.9562222222226,1532.52,737.2540506822612,634.0260000000001,785.2193333333332,2029.2164444444445,920.8153333333333,1713.521111111111,2532.610222222222,629.6018247619047,599.8675555555554,576.9275555555556,903.0724444444442,897.1022222222224,1573.052727272727,639.2981657774932,698.1538636363637,1307.3913333333333,945.735597359736,620.7183823529413,708.91,674.5930077547558,53261.548,84420.21577777776,13543.366666666667,11561.876666666663,9336.491555555556,7934.198444444446,1465.7198121212123,14737.800256410255,7707.618949494949,0.0,0.0,0.0,0.17901321272391857,0.1118691351434975
590,901.25,36.792,13.272000000000002,12.6105,0.0105,19.5825,16.3065,16.695,14.532,13.23,3.0345000000000004,0.6405,12.620999999999999,10.8885,0.7665,12.6315,18.3015,16.978500000000004,11.7285,9.093,5.3025,99.0,0.0,54.7155,4.032,3.381,0.0945,0.231,0.105,4.3995000000000015,0.084,0.5984999999999999,0.546,0.042,0.1155,1.848,2.079,3.2550000000000003,0.168,0.21,0.2625,4.053,0.0315,1.0185,3.0765,1.0395,13.3245,13.755,24.72750000000001,25.137000000000004,13.2405,1.1130000000000002,5.2815,3.759,19.099500000000006,4149.474,9482.928000000002,8.6625,6.6885,5.9220000000000015,5.523,9.261,57.1935,269.9655,13.65,100.422,34.65,2613.8280000000004,0.7035000000000001,2305.999500000001,4.284000000000002,6.6255,447.13444444444445,702.8415555555558,503.2931111111111,357.452888888889,659.714,510.0,758.4848888888889,365.802888888889,313.7182222222222,369.358,1049.7379999999998,1267.4708888888888,518.849230769231,1228.32,2393.6702222222225,1009.05,677.5704444444442,510.5379999999999,900.4173333333331,918.6444444444446,669.2562222222223,603.2882222222222,564.0157777777778,346.52199999999993,328.9437777777779,737.6760000000002,499.13311111111113,878.7448231884058,1404.2868181818183,541.4890909090909,1372.2054545454544,1137.2908088235292,1803.4249999999997,609.82,1329.14,475.8566666666666,28746.287555555555,46599.74955555557,12247.853333333334,10703.32666666667,3180.436,0.0,6420.939318181819,10349.689452991453,8163.315008658008,475.8566666666666,426.73636363636365,0.0,-0.12460524823007291,-0.20396921639330867
592,733.56,40.048166666666674,13.126555555555557,12.556617283950619,0.008555555555555554,16.669635802469138,15.1460987654321,15.58670987654321,14.096919753086418,13.721814814814815,3.5229876543209877,0.7187962962962964,13.488956790123458,12.44967283950617,0.7291234567901236,12.27220987654321,15.843333333333334,15.354975308641976,12.831172839506172,10.627037037037036,6.758370370370371,150.0,20867.039999999746,67.28153703703704,3.154104938271605,3.368685185185185,0.1464814814814815,0.14769135802469133,0.17033333333333334,8.18045061728395,0.16251234567901232,0.2921851851851852,0.2930925925925926,0.15775925925925924,0.49276543209876544,0.49440740740740735,2.1481790123456794,2.16770987654321,0.27723456790123463,0.6975802469135802,0.680469135802469,0.6653024691358025,0.1177037037037037,0.5921913580246914,2.5435925925925926,1.078604938271605,12.36727160493827,12.281845679012347,25.430308641975312,24.7905,12.289537037037038,0.9787469135802469,7.06083950617284,5.036283950617284,22.683716049382717,3383.3313024691365,7804.396790123456,8.686567901234568,6.053271604938272,6.016543209876543,5.952851851851852,8.729604938271606,53.22238271604939,109.91797530864197,22.122549382716052,141.34719753086418,57.72485185185186,599.9292098765433,0.7509444444444445,1986.837697530864,5.433901234567902,9.039203703703704,1707.1682222222223,4381.662222222222,1818.4424444444446,970.7704444444444,2465.5299999999997,1763.23,1889.859111111111,885.8786666666668,741.0073067993367,811.6413333333331,1949.48,1372.7597777777773,2404.9133333333334,1392.58,2569.450444444444,1467.89,895.5186666666664,636.7348743961353,1983.2542222222216,2143.0300000000007,1642.073555555556,1504.4262222222223,1896.3419999999996,629.6018247619047,672.876226287263,1105.1797777777776,895.9371111111112,878.7448231884058,2061.7204545454547,639.2981657774932,1300.1565909090907,2235.6983155555545,945.735597359736,620.7183823529413,1154.32,674.5930077547558,76056.91755555553,122450.04711111107,25097.379999999997,20035.75,15226.311555555556,7150.227777777776,2454.4765909090906,20237.002444444443,9441.120898989899,0.0,0.0,0.0,-0.2964697297860759,-0.30566777167956394
602,811.03,32.0145,11.5395,7.245000000000001,0.0105,32.136405,16.926000000000002,23.1105,14.217,11.8335,1.9845,0.3885,9.7755,7.665,0.231,9.3135,23.4045,20.265,11.151,8.295,4.956,564.1199999999999,0.0,50.2845,4.4205000000000005,5.9220000000000015,0.084,0.168,0.3885,12.200999999999999,0.1365,0.07350000000000001,0.063,0.17850000000000002,1.6065,1.2705,3.276,2.5515000000000003,0.37799999999999995,1.0605,0.8925,2.079,0.042,1.5330000000000001,2.7405,0.5565000000000001,11.0775,9.4605,18.459,12.2115,8.4,0.735,7.4655,5.5965000000000025,27.888,8075.193,17027.115,8.599499999999999,6.2475000000000005,7.182,6.257999999999999,8.904000000000002,32.34,64.05,4.2,155.6835,179.361,2977.1805,1.3755000000000002,2739.5235,5.1450000000000005,5.9220000000000015,738.7353333333334,1404.7355555555553,997.4526666666663,566.2139999999998,1058.8882222222223,826.07,1684.862,1023.5831111111111,976.5715555555556,649.7995555555555,3826.296444444444,1113.568267654321,789.2219512195121,1305.3964351851853,663.7562222222222,1269.38,857.6862222222225,616.1659999999999,2488.0811111111107,2706.7184444444447,1579.4237777777776,1404.4797777777776,1891.351333333333,819.9351111111112,706.3042222222224,1611.7086666666669,1305.6871111111109,1396.1524444444442,2113.6595454545463,806.8745454545456,1840.4293181818182,1137.2908088235292,1000.434,801.29,1723.29,840.53,55117.82022222222,100784.45222222226,19858.696666666667,18220.719999999994,5592.095777777777,0.0,6172.317863636364,22449.670840108396,11347.639914141413,840.53,564.8357777777776,0.0,-0.11524460007627502,-0.08875461960865949
605,828.57,38.913,13.0305,11.445,0.0,19.803,13.503,14.8155,13.6605,13.209,3.9585,1.1235000000000002,13.040999999999999,13.356000000000002,1.4595,11.6235,16.5795,14.395500000000002,13.2825,10.899,7.1085,270.0,3930.0,84.16799999999998,1.344,1.806,0.021,0.105,0.17850000000000002,5.3025,0.0315,0.063,0.052500000000000005,0.3885,0.105,0.0945,0.5355000000000001,0.672,0.126,0.4935,0.525,0.126,0.0,0.1995,1.1025,0.4515,12.18,12.200999999999999,27.6465,24.5175,13.4295,0.441,5.985,4.3785,32.6025,3232.2360000000012,7589.0115,8.809500000000002,5.9010000000000025,6.1215,6.489,8.904000000000002,26.6385,65.79299999999999,9.5025,72.90150000000001,10.6155,37.9365,0.315,2232.9825,6.4365000000000006,11.434500000000002,1391.7784444444442,2758.528666666666,1412.2042222222221,701.1397777777777,2038.325333333333,983.27,1819.4353333333333,1062.9457777777775,741.0073067993367,1167.638666666667,2133.9217777777785,986.5364444444444,1777.35358974359,1196.54,1842.6966666666667,1592.43,861.8957777777778,862.2471111111113,1545.9691111111108,2357.8848888888883,1388.6599999999994,1754.6222222222214,2366.949777777778,817.224666666667,994.4720000000001,978.4504444444445,1002.8195555555557,1082.9699999999998,1962.3179545454557,639.2981657774932,1162.7513636363635,1483.3931111111112,776.268,620.7183823529413,1072.39,674.5930077547558,68786.70711111107,108295.62577777774,23358.67333333334,19857.039999999997,10468.033111111108,5994.737555555557,3011.4093636363637,22515.146923076918,10502.870352478274,0.0,710.493111111111,0.0,0.09568647522900164,0.04044353915713628
609,988.26,40.048166666666674,13.126555555555557,12.556617283950619,0.008555555555555554,16.669635802469138,15.1460987654321,15.58670987654321,14.096919753086418,13.721814814814815,3.5229876543209877,0.7187962962962964,13.488956790123458,12.44967283950617,0.7291234567901236,12.27220987654321,15.843333333333334,15.354975308641976,12.831172839506172,10.627037037037036,6.758370370370371,0.0,0.0,67.28153703703704,3.154104938271605,3.368685185185185,0.1464814814814815,0.14769135802469133,0.17033333333333334,8.18045061728395,0.16251234567901232,0.2921851851851852,0.2930925925925926,0.15775925925925924,0.49276543209876544,0.49440740740740735,2.1481790123456794,2.16770987654321,0.27723456790123463,0.6975802469135802,0.680469135802469,0.6653024691358025,0.1177037037037037,0.5921913580246914,2.5435925925925926,1.078604938271605,12.36727160493827,12.281845679012347,25.430308641975312,24.7905,12.289537037037038,0.9787469135802469,7.06083950617284,5.036283950617284,22.683716049382717,3383.3313024691365,7804.396790123456,8.686567901234568,6.053271604938272,6.016543209876543,5.952851851851852,8.729604938271606,53.22238271604939,109.91797530864197,22.122549382716052,141.34719753086418,57.72485185185186,599.9292098765433,0.7509444444444445,1986.837697530864,5.433901234567902,9.039203703703704,2565.6684444444454,7674.430888888886,5002.474022222219,2649.9434399999936,3953.2432466666605,1441.71,2317.445555555556,1495.9997777777778,1340.3262222222224,704.1169629339371,5234.448888888888,1163.3273333333332,1515.104085343879,1305.3964351851853,2602.4415555555556,1460.3517238912732,1645.6948999999995,636.7348743961353,5205.855682222222,3542.9417777777785,3002.739555555555,1465.412888888889,1655.462666666666,1355.9228888888888,672.876226287263,2792.004962222222,1152.8675555555556,1332.622,2892.158181818182,1309.607777777778,2019.0749999999998,1137.2908088235292,945.735597359736,620.7183823529413,1246.3,674.5930077547558,107720.7708888889,190565.52622222225,35568.35333333333,29710.029999999995,33044.24492929293,0.0,4574.982777777778,28711.55177777778,15936.435515151516,0.0,0.0,0.0,-0.41438452648753976,-0.4015116407925099
618,1049.5,37.29600000000001,14.1435,14.658,0.0,15.918,16.548000000000002,14.584500000000002,14.112,13.5135,3.2235,0.5670000000000001,13.7235,13.209,0.609,12.915,16.737000000000002,16.9575,12.3165,9.1035,5.2605,74.0,0.0,45.4965,4.7775,7.644000000000001,0.4305,0.07350000000000001,0.0105,7.035,0.4515,0.7140000000000001,1.05,0.35700000000000004,0.7559999999999999,0.17850000000000002,4.3155,5.565,0.0315,1.1445,1.1130000000000002,0.063,0.34650000000000003,0.3675,1.5225,1.6275000000000002,14.07,12.5475,24.06600000000001,23.13150000000001,12.495,6.244769999999993,3.864,5.481,24.53850000000001,9044.7525,21854.070210000005,7.3290000000000015,6.0795,4.3155,3.8115,8.232000000000001,22.05,132.3,3.1500000000000004,445.1265,21.72450000000001,61.782,2.1,4115.9895,4.966500000000001,9.6915,422.9508888888888,459.8048888888889,425.42933333333343,283.40222222222224,495.27711111111114,924.7439766081872,577.5097777777778,629.1304444444446,600.2853333333334,563.7155555555555,695.420888888889,975.6724444444446,735.0092307692308,848.49,1653.0364444444444,906.4,276.1602711111112,636.7348743961353,1314.4495555555557,1264.6544444444442,435.28933333333333,293.4212244444444,403.9904444444443,629.6018247619047,672.876226287263,785.8248888888891,483.9517777777779,878.7448231884058,1079.3188636363639,305.6795454545455,849.2088636363635,1137.2908088235292,1051.542,267.62,810.75,261.53200000000004,24501.868000000002,39322.722888888886,10477.343333333334,8904.490000000002,2341.930888888889,0.0,3951.067681818182,9622.255230769231,5182.666196969698,261.53200000000004,1025.3403761755485,0.0,0.25602977740841504,0.08368312846442127
621,1088.99,47.88,12.726,12.1695,0.0,10.878,10.562999999999999,11.3085,12.012,11.193,6.2895,0.7454999999999999,10.9725,12.3585,0.777,12.264000000000001,10.6155,11.025,12.978,15.498,11.508,0.0,0.0,80.3985,0.6615000000000001,0.7140000000000001,0.0315,0.084,0.084,9.87,0.0315,0.042,0.063,0.0,0.0,0.0,1.0185,1.491,0.0105,2.289,2.7195,0.0,0.0105,0.7559999999999999,1.6485,0.4725,8.4525,8.44158,24.99,25.241999999999997,8.7675,1.281,16.317,8.946,24.948000000000004,644.721,846.6675,7.1085,4.168500000000001,4.189500000000002,4.0215000000000005,7.1505,4.2,4.2,3.8745,0.0,4.8195,0.0,0.0315,422.0055,7.7175,9.9015,939.1855555555553,1782.1371111111114,1030.7208681481482,710.220062835249,944.5631111111112,692.72,1502.2804444444444,680.1117777777779,603.4177777777778,934.9140000000002,1759.015333333333,1004.1022222222224,2339.294871794872,1745.24,2327.6882222222225,2677.75,737.2540506822612,825.7675555555555,1219.5611111111114,2626.181777777777,1029.5908888888891,1726.992,2386.524222222223,629.6018247619047,803.2817777777777,999.7617777777781,1533.6984444444447,912.3477777777777,2685.5486363636364,639.2981657774932,1438.5575555555554,1274.0395555555556,737.036,620.7183823529413,1525.43,674.5930077547558,59067.37755555556,93148.28711111112,18750.43333333333,15452.31333333333,4358.605777777778,4456.048222222222,3701.0235555555555,20976.43953846154,12753.77565151515,0.0,597.2091111111109,0.0,-0.20580508580349788,-0.14979285250788732
623,1068.43,36.50850000000001,11.445,7.102935000000001,0.0105,31.1115,16.8945,23.289,14.259,12.0855,2.0265,0.42,12.5475,9.9015,0.4515,9.555,23.2155,19.74,11.2875,8.547,5.1345,340.0,0.0,50.736,4.2945,5.4075000000000015,0.1365,0.17850000000000002,0.4095,12.3165,0.1155,0.07350000000000001,0.052500000000000005,0.126,1.6223550000000002,0.7244999999999999,3.3075,2.688,0.8295000000000001,0.7875000000000001,0.8085000000000001,1.1025,0.042,1.6170000000000002,2.8455,0.504,11.0985,9.597,18.9735,12.3375,9.7965,0.5984999999999999,7.392,5.4075000000000015,24.171,6370.056000000001,16319.2575,8.788499999999999,6.279000000000001,7.2765,7.7385,8.757,26.544000000000004,55.188,3.1500000000000004,151.9875,217.014,1412.082,1.3545,3851.4840000000004,5.2185,7.665,479.40666666666675,966.0964444444448,740.5539999999999,710.220062835249,765.9771111111113,700.94,1210.0619999999997,706.6453333333332,749.2537777777777,704.1169629339371,3011.878,1113.568267654321,438.65307692307687,1305.3964351851853,499.76489333333336,1556.31,548.1295555555554,532.3433333333334,1390.610888888889,1959.7186666666669,1083.7608888888888,1198.2653333333335,1473.0015555555553,509.69311111111114,685.3106666666667,1091.055555555555,1158.1437777777776,1219.666666666666,1791.6306818181815,503.63022727272715,1315.0563636363634,1137.2908088235292,419.5516666666667,611.12,1318.66,618.9725000000001,39055.018666666656,69470.60511111112,13823.973333333335,12585.836666666664,3652.9742222222226,0.0,4168.018257575757,16129.87063247863,9566.67645959596,618.9725000000001,547.4664444444445,0.0,0.20844752112688458,0.16096941401157316
626,936.24,48.74100000000001,12.767999999999999,10.216500000000002,0.0105,13.713,14.385,12.306,14.6895,13.8495,4.8825,1.1235000000000002,13.587,13.870500000000002,1.2915,12.138000000000002,14.8365,13.314,13.7235,12.1485,8.463000000000001,60.0,0.0,62.8845,3.1395000000000004,3.2235,0.021,0.273,0.21,8.274000000000001,0.105,0.1575,0.14700000000000002,0.0315,0.07350000000000001,0.17850000000000002,0.8714999999999999,0.945,0.1995,0.2625,0.315,0.35700000000000004,0.1155,0.29400000000000004,8.977500000000003,0.987,13.86,14.091,27.2265,27.552,14.1015,0.3885,8.211,3.1185000000000005,31.9725,3006.349500000001,6107.619000000002,8.557500000000001,5.837999999999999,5.2815,5.3445,8.809500000000002,15.75,39.375,3.1500000000000004,49.70700000000001,48.867,120.9075,0.6194999999999999,2202.1755,5.1765,13.734000000000002,405.3966666666667,629.272222222222,259.0282222222222,208.21427999999992,433.68399999999997,924.7439766081872,618.6453333333334,291.4962222222223,208.49678,704.1169629339371,538.1431111111111,640.4559999999999,235.41941842105263,551.12,1041.0751111111113,435.18,400.58622222222226,230.49088888888886,655.5806666666666,529.8573088888888,536.5637777777779,293.4212244444444,285.1968888888889,259.7828888888889,672.876226287263,436.766,220.15200000000002,878.7448231884058,549.6845454545455,267.61000000000007,524.9446666666666,197.34564444444447,638.22,322.28,603.31,230.98857142857145,17411.82,27929.81377777778,7154.069999999999,6421.31,1907.980222222222,188.2555555555556,2991.6296666666667,6242.036547008547,3292.8977676767677,230.98857142857145,221.2443181818182,0.0,-0.10230505271533696,-0.1556503394938369
629,1140.09,41.0235,16.023,16.2015,0.0,13.0725,12.043500000000002,12.1275,12.347999999999999,11.886,3.8115,0.9135,11.9175,13.7445,1.0815,12.81,12.4845,12.1065,14.679,11.8755,8.3895,224.0,2234.0,87.8115,0.34650000000000003,0.37799999999999995,0.052500000000000005,0.0,0.0,12.495,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.17850000000000002,0.0,0.0,0.0,0.0,0.0,0.042,0.47229,0.546,9.5445,9.975,28.38150000000001,27.35250000000001,10.1955,0.2205,7.0245000000000015,6.992999999999999,23.9505,368.046,464.0895,8.1165,5.7959999999999985,5.502000000000002,5.5440000000000005,8.3475,0.0,0.0,0.0,0.0,2.2470000000000003,0.0,0.0,358.722,7.612500000000002,7.8645,1621.1128888888888,3510.670444444444,1287.6682222222216,853.707333333333,2154.7619999999997,1369.92,1505.6668888888894,735.2760033167496,741.0073067993367,806.5673333333333,1945.6457777777773,1121.6293333333335,1374.5451282051279,1870.49,2828.1380000000004,1324.59,737.2540506822612,743.588,1246.8104444444446,2418.0751111111113,1319.5411111111107,1828.3017777777775,2475.636444444444,629.6018247619047,672.876226287263,1018.9357777777776,1099.2164444444438,1141.947333333334,1721.2922727272723,639.2981657774932,1131.033636363636,2146.4435555555556,945.735597359736,620.7183823529413,952.65,674.5930077547558,73280.6086666667,112160.45133333333,22302.09333333333,18209.98666666667,12692.697138888887,8413.19288888889,2083.683636363636,16958.513794871793,10832.103383838385,0.0,0.0,0.0,-0.22925825684379053,-0.21968291221622505
